city-name,month,year,day-number,max-temperature,max-humidity
stepanovan,august,2021,30,30,38
stepanovan,august,2021,31,30,42
stepanovan,august,2022,1,27,57
stepanovan,august,2022,2,29,51
stepanovan,august,2022,3,28,57
stepanovan,august,2022,4,27,51
stepanovan,august,2022,5,24,55
stepanovan,august,2022,6,21,71
stepanovan,august,2022,7,18,85
stepanovan,august,2022,8,18,84
stepanovan,august,2022,9,19,79
stepanovan,august,2022,10,20,73
stepanovan,august,2022,11,22,56
stepanovan,august,2022,12,26,53
stepanovan,august,2022,13,25,46
stepanovan,august,2022,14,28,42
stepanovan,august,2022,15,29,41
stepanovan,august,2022,16,29,38
stepanovan,august,2022,17,28,39
stepanovan,august,2022,18,27,37
stepanovan,august,2022,19,27,34
stepanovan,august,2022,20,24,36
stepanovan,august,2022,21,24,36
stepanovan,august,2022,22,24,42
stepanovan,august,2022,23,23,44
stepanovan,august,2022,24,23,39
stepanovan,august,2022,25,23,34
stepanovan,august,2022,26,26,31
stepanovan,august,2022,27,27,30
stepanovan,august,2022,28,27,30
stepanovan,august,2022,29,27,27
stepanovan,august,2022,30,30,27
stepanovan,august,2022,31,32,23
stepanovan,august,2023,1,28,58
stepanovan,august,2023,2,30,53
stepanovan,august,2023,3,28,56
stepanovan,august,2023,4,23,77
stepanovan,august,2023,5,25,75
stepanovan,august,2023,6,27,57
stepanovan,august,2023,7,30,45
stepanovan,august,2023,8,29,51
stepanovan,august,2023,9,30,50
stepanovan,august,2023,10,31,49
stepanovan,august,2023,11,30,48
stepanovan,august,2023,12,31,42
stepanovan,august,2023,13,30,39
stepanovan,august,2023,14,29,40
stepanovan,august,2023,15,28,42
stepanovan,august,2023,16,28,43
stepanovan,august,2023,17,29,35
stepanovan,august,2023,18,27,38
stepanovan,august,2023,19,26,46
stepanovan,august,2023,20,26,50
stepanovan,august,2023,21,26,48
stepanovan,august,2023,22,28,45
stepanovan,august,2023,23,28,45
stepanovan,august,2023,24,27,52
stepanovan,august,2023,25,23,73
stepanovan,august,2023,26,23,47
stepanovan,august,2023,27,20,67
stepanovan,august,2023,28,26,54
stepanovan,august,2023,29,22,69
stepanovan,august,2023,30,20,71
stepanovan,august,2023,31,27,49
stepanovan,august,2024,1,23,78
stepanovan,august,2024,2,21,85
stepanovan,august,2024,3,24,75
stepanovan,august,2024,4,26,70
stepanovan,august,2024,5,28,72
stepanovan,august,2024,6,26,73
stepanovan,august,2024,7,26,77
stepanovan,august,2024,8,26,60
stepanovan,august,2024,9,24,77
stepanovan,august,2024,10,23,82
stepanovan,august,2024,11,21,84
stepanovan,august,2024,12,24,74
stepanovan,august,2024,13,25,63
stepanovan,august,2024,14,26,61
stepanovan,august,2024,15,24,62
stepanovan,august,2024,16,23,69
stepanovan,august,2024,17,20,73
stepanovan,august,2024,18,22,70
stepanovan,august,2024,19,27,57
stepanovan,august,2024,20,27,61
stepanovan,august,2024,21,28,67
stepanovan,august,2024,22,33,61
stepanovan,august,2024,23,30,56
stepanovan,august,2024,24,25,73
stepanovan,august,2024,25,26,54
stepanovan,august,2024,26,25,61
stepanovan,august,2024,27,26,63
stepanovan,august,2024,28,25,59
stepanovan,august,2024,29,24,58
stepanovan,august,2024,30,23,66
stepanovan,august,2024,31,23,65
stepanovan,august,2025,1,30,47
stepanovan,august,2025,2,28,65
stepanovan,august,2025,3,28,56
stepanovan,august,2025,4,28,53
stepanovan,august,2025,5,29,49
stepanovan,august,2025,6,30,49
stepanovan,august,2025,7,28,51
stepanovan,august,2025,8,28,47
stepanovan,august,2025,9,28,53
stepanovan,august,2025,10,28,58
stepanovan,august,2025,11,24,66
stepanovan,august,2025,12,23,73
stepanovan,august,2025,13,25,50
stepanovan,august,2025,14,24,58
stepanovan,august,2025,15,24,61
stepanovan,august,2025,16,20,79
stepanovan,august,2025,17,21,74
stepanovan,august,2025,18,27,52
stepanovan,august,2025,19,28,47
stepanovan,august,2025,20,25,62
stepanovan,august,2025,21,27,58
stepanovan,august,2025,22,25,56
stepanovan,august,2025,23,27,51
stepanovan,august,2025,24,30,42
stepanovan,august,2025,25,26,60
stepanovan,august,2025,26,25,59
stepanovan,august,2025,27,24,61
stepanovan,august,2025,28,25,62
stepanovan,august,2025,29,26,58
stepanovan,august,2025,30,28,43
stepanovan,august,2025,31,29,45
tashir,august,2021,1,28,67
tashir,august,2021,2,27,61
tashir,august,2021,3,31,34
tashir,august,2021,4,32,34
tashir,august,2021,5,34,33
tashir,august,2021,6,33,32
tashir,august,2021,7,33,39
tashir,august,2021,8,36,32
tashir,august,2021,9,29,40
tashir,august,2021,10,33,41
tashir,august,2021,11,30,48
tashir,august,2021,12,31,41
tashir,august,2021,13,27,40
tashir,august,2021,14,26,46
tashir,august,2021,15,23,60
tashir,august,2021,16,24,49
tashir,august,2021,17,29,47
tashir,august,2021,18,25,34
tashir,august,2021,19,29,38
tashir,august,2021,20,28,44
tashir,august,2021,21,30,40
tashir,august,2021,22,30,37
tashir,august,2021,23,30,40
tashir,august,2021,24,29,46
tashir,august,2021,25,28,54
tashir,august,2021,26,28,46
tashir,august,2021,27,31,40
tashir,august,2021,28,32,40
tashir,august,2021,29,31,40
tashir,august,2021,30,32,37
tashir,august,2021,31,29,40
tashir,august,2022,1,26,55
tashir,august,2022,2,26,48
tashir,august,2022,3,25,54
tashir,august,2022,4,26,50
tashir,august,2022,5,26,55
tashir,august,2022,6,21,67
tashir,august,2022,7,17,81
tashir,august,2022,8,18,81
tashir,august,2022,9,19,76
tashir,august,2022,10,20,70
tashir,august,2022,11,23,54
tashir,august,2022,12,25,51
tashir,august,2022,13,24,43
tashir,august,2022,14,23,40
tashir,august,2022,15,28,39
tashir,august,2022,16,28,36
tashir,august,2022,17,27,37
tashir,august,2022,18,26,35
tashir,august,2022,19,26,32
tashir,august,2022,20,25,34
tashir,august,2022,21,25,35
tashir,august,2022,22,25,41
tashir,august,2022,23,24,42
tashir,august,2022,24,24,37
tashir,august,2022,25,24,35
tashir,august,2022,26,25,31
tashir,august,2022,27,26,28
tashir,august,2022,28,26,30
tashir,august,2022,29,26,27
tashir,august,2022,30,28,27
tashir,august,2022,31,31,22
tashir,august,2023,1,27,55
tashir,august,2023,2,29,48
tashir,august,2023,3,27,53
tashir,august,2023,4,22,75
tashir,august,2023,5,24,72
tashir,august,2023,6,26,55
tashir,august,2023,7,28,42
tashir,august,2023,8,26,50
tashir,august,2023,9,27,48
tashir,august,2023,10,30,47
tashir,august,2023,11,29,46
tashir,august,2023,12,30,40
tashir,august,2023,13,29,37
tashir,august,2023,14,28,39
tashir,august,2023,15,27,41
tashir,august,2023,16,27,41
tashir,august,2023,17,28,33
tashir,august,2023,18,26,36
tashir,august,2023,19,25,45
tashir,august,2023,20,24,50
tashir,august,2023,21,25,48
tashir,august,2023,22,27,43
tashir,august,2023,23,28,45
tashir,august,2023,24,26,51
tashir,august,2023,25,22,69
tashir,august,2023,26,22,48
tashir,august,2023,27,18,67
tashir,august,2023,28,25,53
tashir,august,2023,29,20,66
tashir,august,2023,30,17,71
tashir,august,2023,31,25,49
tashir,august,2024,1,20,71
tashir,august,2024,2,20,84
tashir,august,2024,3,22,72
tashir,august,2024,4,25,66
tashir,august,2024,5,26,67
tashir,august,2024,6,25,65
tashir,august,2024,7,24,67
tashir,august,2024,8,25,53
tashir,august,2024,9,22,76
tashir,august,2024,10,22,79
tashir,august,2024,11,20,84
tashir,august,2024,12,23,69
tashir,august,2024,13,24,57
tashir,august,2024,14,25,58
tashir,august,2024,15,23,56
tashir,august,2024,16,22,61
tashir,august,2024,17,19,73
tashir,august,2024,18,21,67
tashir,august,2024,19,25,56
tashir,august,2024,20,26,60
tashir,august,2024,21,25,68
tashir,august,2024,22,30,59
tashir,august,2024,23,28,55
tashir,august,2024,24,24,68
tashir,august,2024,25,24,53
tashir,august,2024,26,25,57
tashir,august,2024,27,25,58
tashir,august,2024,28,24,52
tashir,august,2024,29,23,52
tashir,august,2024,30,22,61
tashir,august,2024,31,22,59
tashir,august,2025,1,29,48
tashir,august,2025,2,27,58
tashir,august,2025,3,27,49
tashir,august,2025,4,27,46
tashir,august,2025,5,28,43
tashir,august,2025,6,28,43
tashir,august,2025,7,27,46
tashir,august,2025,8,26,42
tashir,august,2025,9,26,51
tashir,august,2025,10,26,57
tashir,august,2025,11,23,63
tashir,august,2025,12,22,67
tashir,august,2025,13,24,47
tashir,august,2025,14,22,57
tashir,august,2025,15,22,60
tashir,august,2025,16,18,80
tashir,august,2025,17,19,73
tashir,august,2025,18,24,57
tashir,august,2025,19,27,44
tashir,august,2025,20,24,59
tashir,august,2025,21,25,54
tashir,august,2025,22,24,53
tashir,august,2025,23,25,51
tashir,august,2025,24,28,41
tashir,august,2025,25,25,57
tashir,august,2025,26,24,54
tashir,august,2025,27,23,55
tashir,august,2025,28,23,58
tashir,august,2025,29,24,55
tashir,august,2025,30,26,40
tashir,august,2025,31,27,42
tsahkadzor,august,2021,1,22,57
tsahkadzor,august,2021,2,22,56
tsahkadzor,august,2021,3,24,35
tsahkadzor,august,2021,4,26,31
tsahkadzor,august,2021,5,27,31
tsahkadzor,august,2021,6,27,25
tsahkadzor,august,2021,7,28,30
tsahkadzor,august,2021,8,27,31
tsahkadzor,august,2021,9,27,33
tsahkadzor,august,2021,10,29,27
tsahkadzor,august,2021,11,26,31
tsahkadzor,august,2021,12,26,29
tsahkadzor,august,2021,13,27,31
tsahkadzor,august,2021,14,26,33
tsahkadzor,august,2021,15,24,42
tsahkadzor,august,2021,16,23,44
tsahkadzor,august,2021,17,24,38
tsahkadzor,august,2021,18,25,30
tsahkadzor,august,2021,19,26,27
tsahkadzor,august,2021,20,26,36
tsahkadzor,august,2021,21,26,35
tsahkadzor,august,2021,22,26,32
tsahkadzor,august,2021,23,26,30
tsahkadzor,august,2021,24,26,32
tsahkadzor,august,2021,25,26,39
tsahkadzor,august,2021,26,27,33
tsahkadzor,august,2021,27,27,32
tsahkadzor,august,2021,28,28,32
tsahkadzor,august,2021,29,28,29
tsahkadzor,august,2021,30,29,23
tsahkadzor,august,2021,31,29,27
tsahkadzor,august,2022,1,26,42
tsahkadzor,august,2022,2,28,35
tsahkadzor,august,2022,3,27,39
tsahkadzor,august,2022,4,28,41
tsahkadzor,august,2022,5,26,41
tsahkadzor,august,2022,6,24,56
tsahkadzor,august,2022,7,22,58
tsahkadzor,august,2022,8,22,58
tsahkadzor,august,2022,9,21,65
tsahkadzor,august,2022,10,24,51
tsahkadzor,august,2022,11,25,46
tsahkadzor,august,2022,12,24,51
tsahkadzor,august,2022,13,25,44
tsahkadzor,august,2022,14,28,31
tsahkadzor,august,2022,15,29,28
tsahkadzor,august,2022,16,29,29
tsahkadzor,august,2022,17,28,31
tsahkadzor,august,2022,18,28,29
tsahkadzor,august,2022,19,28,24
tsahkadzor,august,2022,20,27,22
tsahkadzor,august,2022,21,25,24
tsahkadzor,august,2022,22,26,25
tsahkadzor,august,2022,23,24,33
tsahkadzor,august,2022,24,24,30
tsahkadzor,august,2022,25,25,25
tsahkadzor,august,2022,26,27,25
tsahkadzor,august,2022,27,28,21
tsahkadzor,august,2022,28,28,23
tsahkadzor,august,2022,29,28,22
tsahkadzor,august,2022,30,28,20
tsahkadzor,august,2022,31,29,16
tsahkadzor,august,2023,1,27,45
tsahkadzor,august,2023,2,30,35
tsahkadzor,august,2023,3,27,40
tsahkadzor,august,2023,4,24,60
tsahkadzor,august,2023,5,26,51
tsahkadzor,august,2023,6,26,46
tsahkadzor,august,2023,7,28,32
tsahkadzor,august,2023,8,27,40
tsahkadzor,august,2023,9,27,39
tsahkadzor,august,2023,10,29,34
tsahkadzor,august,2023,11,29,33
tsahkadzor,august,2023,12,30,32
tsahkadzor,august,2023,13,28,26
tsahkadzor,august,2023,14,28,32
tsahkadzor,august,2023,15,29,30
tsahkadzor,august,2023,16,29,29
tsahkadzor,august,2023,17,29,27
tsahkadzor,august,2023,18,28,26
tsahkadzor,august,2023,19,25,36
tsahkadzor,august,2023,20,24,45
tsahkadzor,august,2023,21,25,41
tsahkadzor,august,2023,22,27,35
tsahkadzor,august,2023,23,26,35
tsahkadzor,august,2023,24,26,36
tsahkadzor,august,2023,25,21,57
tsahkadzor,august,2023,26,21,42
tsahkadzor,august,2023,27,22,46
tsahkadzor,august,2023,28,26,38
tsahkadzor,august,2023,29,23,48
tsahkadzor,august,2023,30,19,57
tsahkadzor,august,2023,31,25,36
tsahkadzor,august,2024,1,19,75
tsahkadzor,august,2024,2,18,84
tsahkadzor,august,2024,3,21,76
tsahkadzor,august,2024,4,22,71
tsahkadzor,august,2024,5,24,73
tsahkadzor,august,2024,6,23,74
tsahkadzor,august,2024,7,22,76
tsahkadzor,august,2024,8,22,64
tsahkadzor,august,2024,9,21,80
tsahkadzor,august,2024,10,21,81
tsahkadzor,august,2024,11,18,87
tsahkadzor,august,2024,12,21,76
tsahkadzor,august,2024,13,21,66
tsahkadzor,august,2024,14,23,62
tsahkadzor,august,2024,15,20,66
tsahkadzor,august,2024,16,18,81
tsahkadzor,august,2024,17,17,74
tsahkadzor,august,2024,18,19,73
tsahkadzor,august,2024,19,24,61
tsahkadzor,august,2024,20,25,70
tsahkadzor,august,2024,21,24,64
tsahkadzor,august,2024,22,25,61
tsahkadzor,august,2024,23,26,54
tsahkadzor,august,2024,24,23,68
tsahkadzor,august,2024,25,22,62
tsahkadzor,august,2024,26,22,64
tsahkadzor,august,2024,27,23,62
tsahkadzor,august,2024,28,22,59
tsahkadzor,august,2024,29,21,60
tsahkadzor,august,2024,30,20,65
tsahkadzor,august,2024,31,20,65
tsahkadzor,august,2025,1,28,46
tsahkadzor,august,2025,2,25,64
tsahkadzor,august,2025,3,25,56
tsahkadzor,august,2025,4,25,52
tsahkadzor,august,2025,5,26,49
tsahkadzor,august,2025,6,26,49
tsahkadzor,august,2025,7,26,52
tsahkadzor,august,2025,8,25,49
tsahkadzor,august,2025,9,24,53
tsahkadzor,august,2025,10,23,60
tsahkadzor,august,2025,11,20,69
tsahkadzor,august,2025,12,19,78
tsahkadzor,august,2025,13,21,55
tsahkadzor,august,2025,14,20,64
tsahkadzor,august,2025,15,20,68
tsahkadzor,august,2025,16,15,86
tsahkadzor,august,2025,17,18,75
tsahkadzor,august,2025,18,24,50
tsahkadzor,august,2025,19,25,49
tsahkadzor,august,2025,20,23,64
tsahkadzor,august,2025,21,23,62
tsahkadzor,august,2025,22,22,59
tsahkadzor,august,2025,23,24,52
tsahkadzor,august,2025,24,27,41
tsahkadzor,august,2025,25,23,62
tsahkadzor,august,2025,26,22,61
tsahkadzor,august,2025,27,21,63
tsahkadzor,august,2025,28,23,64
tsahkadzor,august,2025,29,23,64
tsahkadzor,august,2025,30,24,45
tsahkadzor,august,2025,31,25,48
vanadzor,august,2021,1,25,59
vanadzor,august,2021,2,25,58
vanadzor,august,2021,3,28,33
vanadzor,august,2021,4,30,30
vanadzor,august,2021,5,31,30
vanadzor,august,2021,6,31,26
vanadzor,august,2021,7,31,35
vanadzor,august,2021,8,32,30
vanadzor,august,2021,9,30,33
vanadzor,august,2021,10,30,32
vanadzor,august,2021,11,27,36
vanadzor,august,2021,12,27,35
vanadzor,august,2021,13,30,33
vanadzor,august,2021,14,29,36
vanadzor,august,2021,15,26,53
vanadzor,august,2021,16,27,44
vanadzor,august,2021,17,27,42
vanadzor,august,2021,18,29,29
vanadzor,august,2021,19,30,30
vanadzor,august,2021,20,25,39
vanadzor,august,2021,21,25,36
vanadzor,august,2021,22,26,31
vanadzor,august,2021,23,26,34
vanadzor,august,2021,24,25,37
vanadzor,august,2021,25,28,46
vanadzor,august,2021,26,26,40
vanadzor,august,2021,27,26,36
vanadzor,august,2021,28,27,36
vanadzor,august,2021,29,31,33
vanadzor,august,2021,30,32,30
vanadzor,august,2021,31,32,33
vanadzor,august,2022,1,29,46
vanadzor,august,2022,2,31,41
vanadzor,august,2022,3,31,45
vanadzor,august,2022,4,29,44
vanadzor,august,2022,5,27,46
vanadzor,august,2022,6,24,60
vanadzor,august,2022,7,21,70
vanadzor,august,2022,8,21,70
vanadzor,august,2022,9,21,69
vanadzor,august,2022,10,23,62
vanadzor,august,2022,11,25,50
vanadzor,august,2022,12,28,49
vanadzor,august,2022,13,28,43
vanadzor,august,2022,14,30,35
vanadzor,august,2022,15,31,33
vanadzor,august,2022,16,32,32
vanadzor,august,2022,17,31,33
vanadzor,august,2022,18,30,32
vanadzor,august,2022,19,30,29
vanadzor,august,2022,20,27,29
vanadzor,august,2022,21,26,30
vanadzor,august,2022,22,27,33
vanadzor,august,2022,23,25,37
vanadzor,august,2022,24,26,34
vanadzor,august,2022,25,26,27
vanadzor,august,2022,26,28,26
vanadzor,august,2022,27,29,25
vanadzor,august,2022,28,29,25
vanadzor,august,2022,29,29,23
vanadzor,august,2022,30,31,22
vanadzor,august,2022,31,33,21
vanadzor,august,2023,1,29,51
vanadzor,august,2023,2,31,45
vanadzor,august,2023,3,30,44
vanadzor,august,2023,4,25,69
vanadzor,august,2023,5,27,65
vanadzor,august,2023,6,29,51
vanadzor,august,2023,7,31,41
vanadzor,august,2023,8,31,46
vanadzor,august,2023,9,31,44
vanadzor,august,2023,10,32,41
vanadzor,august,2023,11,32,40
vanadzor,august,2023,12,33,37
vanadzor,august,2023,13,32,33
vanadzor,august,2023,14,31,35
vanadzor,august,2023,15,30,36
vanadzor,august,2023,16,30,36
vanadzor,august,2023,17,30,30
vanadzor,august,2023,18,29,31
vanadzor,august,2023,19,28,39
vanadzor,august,2023,20,27,45
vanadzor,august,2023,21,28,42
vanadzor,august,2023,22,30,39
vanadzor,august,2023,23,30,39
vanadzor,august,2023,24,29,43
vanadzor,august,2023,25,25,63
vanadzor,august,2023,26,24,42
vanadzor,august,2023,27,23,55
vanadzor,august,2023,28,28,48
vanadzor,august,2023,29,25,58
vanadzor,august,2023,30,24,62
vanadzor,august,2023,31,29,45
vanadzor,august,2024,1,24,79
vanadzor,august,2024,2,23,83
vanadzor,august,2024,3,25,76
vanadzor,august,2024,4,27,70
vanadzor,august,2024,5,28,72
vanadzor,august,2024,6,27,75
vanadzor,august,2024,7,26,79
vanadzor,august,2024,8,26,67
vanadzor,august,2024,9,26,77
vanadzor,august,2024,10,25,81
vanadzor,august,2024,11,23,85
vanadzor,august,2024,12,25,76
vanadzor,august,2024,13,25,68
vanadzor,august,2024,14,27,59
vanadzor,august,2024,15,25,66
vanadzor,august,2024,16,23,74
vanadzor,august,2024,17,22,71
vanadzor,august,2024,18,24,73
vanadzor,august,2024,19,29,57
vanadzor,august,2024,20,28,64
vanadzor,august,2024,21,29,59
vanadzor,august,2024,22,30,54
vanadzor,august,2024,23,31,50
vanadzor,august,2024,24,27,68
vanadzor,august,2024,25,27,61
vanadzor,august,2024,26,27,59
vanadzor,august,2024,27,27,63
vanadzor,august,2024,28,26,64
vanadzor,august,2024,29,25,62
vanadzor,august,2024,30,25,67
vanadzor,august,2024,31,24,70
vanadzor,august,2025,1,31,44
vanadzor,august,2025,2,29,67
vanadzor,august,2025,3,30,58
vanadzor,august,2025,4,30,58
vanadzor,august,2025,5,30,53
vanadzor,august,2025,6,31,53
vanadzor,august,2025,7,30,56
vanadzor,august,2025,8,29,52
vanadzor,august,2025,9,28,58
vanadzor,august,2025,10,29,61
vanadzor,august,2025,11,25,70
vanadzor,august,2025,12,24,79
vanadzor,august,2025,13,26,54
vanadzor,august,2025,14,26,56
vanadzor,august,2025,15,25,60
vanadzor,august,2025,16,21,80
vanadzor,august,2025,17,22,74
vanadzor,august,2025,18,30,42
vanadzor,august,2025,19,30,46
vanadzor,august,2025,20,27,65
vanadzor,august,2025,21,27,62
vanadzor,august,2025,22,26,61
vanadzor,august,2025,23,29,47
vanadzor,august,2025,24,31,39
vanadzor,august,2025,25,28,61
vanadzor,august,2025,26,27,63
vanadzor,august,2025,27,26,66
vanadzor,august,2025,28,27,64
vanadzor,august,2025,29,28,62
vanadzor,august,2025,30,30,45
vanadzor,august,2025,31,30,46
